%TIMESTAMP_START,TIMESTAMP_END,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Preciptition,Rn,U,WD,T_ERA5,RH_ERA5,P_ERA5,Preciptition_ERA5,Rn_ERA5,U_ERA5,WD_ERA5
201401170700,201401170759,693.0914655,-59.335,0.049497475,-449.75,1.626345597,248.224,0.761419,68.6444,0,30.1232,4.14857,-9999,-0.1650234,0.9202483,99.30041,0.1537461,-0.9396269,2.919706,306.6431
201401170800,201401170859,763.6382095,-58.23,-9999,-443.8,-9999,248.533,0.756233,68.6178,0,37.5501,4.15339,-9999,0.1128862,0.9012181,99.29157,0.1109823,19.97419,3.28655,301.0356
201401170900,201401170959,901.8766079,-59.605,0.558614357,-430.8,0.989949494,249.121,0.749598,68.5922,0,43.0074,4.00163,-9999,0.4901695,0.9020572,99.26331,0.1323642,27.38281,3.420755,290.1741
201401171000,201401171059,1040.065031,-58.95,-9999,-428,-9999,250.061,0.727674,68.5689,0,41.4679,4.01866,-9999,0.6872327,0.8692326,99.27391,0.07330938,45.25424,3.004169,257.5856
201401171100,201401171159,1161.792336,-58.83,0.141421356,-426.3,2.121320344,250.737,0.704288,68.5445,0,37.8575,3.97255,-9999,1.103255,0.8474178,99.25007,0,41.74781,2.832316,243.6989
201401171200,201401171259,1281.578879,-58.67,0.056568542,-430,0.141421356,251.256,0.683657,68.5232,0,37.0584,3.88566,-9999,0.6922856,0.848612,99.23682,0,49.99043,2.589832,238.6222
201401171300,201401171359,1318.394156,-58.94,-9999,-430.6,-9999,251.681,0.668741,68.5081,0,35.4115,3.7809,-9999,1.059463,0.8383394,99.19796,0,41.51184,2.368177,240.0994
201401171400,201401171459,1316.399548,-59.52,-9999,-430.9,-9999,252.061,0.654273,68.492,0,25.8395,3.67004,-9999,1.608545,0.827563,99.19531,0,44.80663,2.628461,244.7865
201401171500,201401171559,1312.190061,-59.55,0,-429.85,0.636396103,252.26,0.6536,68.4726,0,12.8439,3.59553,-9999,1.227893,0.8382737,99.16175,0,42.38687,2.880975,241.2712
201401171600,201401171659,1278.757811,-59.36,0.070710678,-431.05,1.767766953,252.221,0.664661,68.4542,0,-0.345886,3.46533,-9999,1.027461,0.8532155,99.12378,0,26.75597,3.003997,237.038
201401171700,201401171759,1179.76096,-59.645,0.049497475,-433.15,1.48492424,251.901,0.694604,68.4361,0,-16.3623,2.88471,-9999,0.2139442,0.8790098,99.08757,0,17.91145,2.80702,234.3446
201401171800,201401171859,1030.115643,-60.04,-9999,-437.5,-9999,251.208,0.716312,68.4165,0,-28.3869,2.65484,-9999,0.1987855,0.879975,99.06019,0,9.193137,2.425758,241.1481
201401171900,201401171959,888.8752211,-59.8,0.070710678,-437.65,0.070710678,250.453,0.716009,68.4028,0,-38.9366,3.05971,-9999,0.06235715,0.8816951,99.04076,0,-7.55898,2.415348,257.9725
201401172000,201401172059,751.0319458,-59.84,-9999,-436.5,-9999,249.638,0.72497,68.3832,0,-46.9607,3.39196,-9999,0.005090933,0.8834919,99.01427,0,-14.48835,2.63479,268.9845
201401172100,201401172159,666.5157609,-61.005,1.760695885,-442,4.666904756,248.811,0.741977,68.3469,0,-52.2267,3.54822,-9999,-0.2862931,0.8961943,98.9966,0,-16.34359,2.888223,274.0835
201401172200,201401172259,548.7188109,-60.795,0.487903679,-441.85,0.777817459,248.015,0.76151,68.3036,0,-53.7256,3.57925,-9999,-0.7814775,0.9184397,98.96658,0.01120005,-16.92881,3.227065,265.0063
201401172300,201401172359,527.4688159,-60.92,-9999,-441,-9999,247.178,0.776174,68.255,0,-48.3747,3.54787,-9999,-0.6534706,0.92673,98.93214,0.01832735,-12.31472,3.384605,266.3795
201401180000,201401180059,457.4873462,-61.48,0.848528137,-443.45,1.767766953,246.216,0.779279,68.209,0,-37.914,3.48108,-9999,-0.9768564,0.9311477,98.90122,0.02850921,-18.8103,3.467772,264.9774
201401180100,201401180159,451.0885376,-61.8,-9999,-444.7,-9999,245.163,0.771574,68.1594,0,-27.8842,3.42484,-9999,-1.01728,0.9436533,98.84558,0.03360014,-22.43541,3.468129,260.8512
201401180700,201401180759,514.4456351,-64.25,-9999,-445.2,-9999,244.425,0.712448,68.022,0,22.4717,4.57312,-9999,-1.839218,0.8287854,98.64511,0.02240009,17.1166,5.102795,263.8065
201401180800,201401180859,572.3865526,-62.31,0.834386002,-443.55,2.899137803,245.191,0.696313,68.0107,0,28.0096,4.35001,-9999,-1.881326,0.7857403,98.61155,0.02036372,18.76252,4.943009,263.3725
201401180900,201401180959,670.362781,-61.22,-9999,-435.9,-9999,245.913,0.677869,67.9961,0,33.5062,4.06668,-9999,-2.032913,0.7771787,98.58594,0.02036372,31.57854,4.613681,263.4875
201401181000,201401181059,708.4969083,-61.32,0.070710678,-435.3,1.697056275,246.655,0.662895,67.9798,0,38.6152,3.83501,-9999,-1.908275,0.7552399,98.525,0,39.35801,4.380683,262.3135
201401181100,201401181159,812.1566147,-60.92,0.22627417,-443.6,1.272792206,247.378,0.654773,67.9679,0,40.2245,3.68701,-9999,-1.682578,0.7415799,98.53648,0,52.20561,4.116196,265.1871
201401181200,201401181259,848.8234084,-61.93,-9999,-444.4,-9999,248.06,0.650812,67.956,0,38.7736,3.55456,-9999,-1.525938,0.7292522,98.49762,0,51.69414,4.044286,267.0222
201401181300,201401181359,909.9773578,-62.095,0.304055916,-443.6,1.13137085,248.664,0.648712,67.9456,0,33.5101,3.37386,-9999,-1.495621,0.7232618,98.48438,0,48.30198,3.803509,269.1735
201401181400,201401181459,936.7625912,-61.84,-9999,-441.5,-9999,249.161,0.64413,67.9297,0,24.6779,3.1406,-9999,-1.450145,0.7337437,98.42962,0,50.74015,3.664252,274.1137
201401181500,201401181559,950.7297232,-61.075,0.233345238,-436.85,3.74766594,249.48,0.638301,67.921,0,13.7765,2.85222,-9999,-1.568046,0.7522663,98.39783,0,46.72307,3.689084,275.1044
201401181600,201401181659,947.9531349,-60.63,-9999,-436.3,-9999,249.558,0.639759,67.9174,0,0.962059,2.51557,-9999,-1.372667,0.7682714,98.36868,0,37.88971,3.850061,271.7371
201401181700,201401181759,922.8677017,-59.325,0.021213203,-436.5,2.828427125,249.347,0.667633,67.9105,0,-12.0603,1.7994,-9999,-1.517517,0.7882923,98.34925,0.02036372,26.46281,3.780338,265.1451
201401181800,201401181859,875.1718082,-59.645,0.134350288,-436.85,1.767766953,248.876,0.659,67.9081,0,-24.1092,1.77321,-9999,-1.478778,0.801627,98.31657,0,10.14471,3.475712,258.6968
201401181900,201401181959,829.0711748,-60.07,-9999,-440.6,-9999,248.391,0.635794,67.9138,0,-34.1698,2.0796,-9999,-1.345718,0.8454679,98.33778,0.01120005,6.164008,3.095806,252.8704
201401182000,201401182059,774.3175354,-60.36,0.579827561,-438.35,3.181980515,247.843,0.623609,67.9164,0,-41.912,2.37449,-9999,-2.021123,0.8590613,98.33865,0.01629097,-3.066744,2.504874,249.6527
201401182100,201401182159,777.7268633,-59.685,0.685893578,-444.15,7.14177849,247.265,0.617273,67.9169,0,-46.7127,2.67921,-9999,-2.019439,0.8917568,98.33159,0,-17.33419,1.91206,252.5551
201401182200,201401182259,740.5817582,-59.52,-9999,-452.9,-9999,246.676,0.615934,67.9261,0,-48.6835,2.96888,-9999,-2.63084,0.9012911,98.35278,0,-23.28686,1.644618,259.8444
201401182300,201401182359,525.1456658,-58.96,1.145512986,-457,2.121320344,246.158,0.617309,67.9432,0,-47.7447,3.16689,-9999,-2.320928,0.9157567,98.35897,0,-22.84661,1.450587,261.3822
201401190400,201401190459,428.9927825,-57.73,-9999,-464.5,-9999,245.555,0.655266,67.9845,0,-5.96888,3.1793,-9999,-2.256925,0.9015945,98.41991,0,-26.54675,0.3896005,258.9255
201401190500,201401190559,465.3491536,-58.62,-9999,-447.8,-9999,245.591,0.670298,67.9946,0,7.0488,3.09381,-9999,-2.171026,0.8671172,98.46494,0,-18.65386,0.418279,184.3497
201401190600,201401190659,542.9998564,-57.9,0.438406204,-446.15,4.454772721,245.811,0.677666,68.0156,0,20.4953,2.79648,-9999,-1.433302,0.8271565,98.45965,0,-13.54272,0.6563256,145.5843
201401190700,201401190759,629.2114305,-56.845,0.601040764,-438.75,9.121677477,246.061,0.683503,68.0389,0,34.5279,2.37272,-9999,-1.128443,0.7956299,98.52147,0.01018186,7.611482,0.9049022,126.1795
201401190800,201401190859,744.1753794,-56.94,0.155563492,-424.4,1.13137085,246.308,0.698261,68.0642,0,46.1188,2.0369,-9999,-1.792058,0.7846816,98.54797,0.03360014,18.4941,1.220603,111.0723
201401190900,201401190959,822.0672325,-57.16,-9999,-432.8,-9999,246.803,0.690404,68.0914,0,56.2131,2.82997,-9999,-1.8948,0.7245805,98.57181,0.02341828,27.90924,1.707943,100.8897
201401191000,201401191059,886.2747866,-57.2,0.056568542,-429.45,0.353553391,247.296,0.701736,68.1109,0,61.3261,3.01756,-9999,-0.8774826,0.6084961,98.60184,0.01323642,36.16037,2.887356,79.72093
201401191100,201401191159,954.4705598,-57.23,-9999,-425.5,-9999,248.044,0.712159,68.1363,0,63.8638,2.93392,-9999,-0.9633819,0.5870258,98.61597,0.01221823,49.0958,2.743236,70.24156
201401191200,201401191259,1001.848234,-57.03,0.127279221,-427.2,0.282842712,248.934,0.716051,68.1654,0,61.143,2.82415,-9999,-0.7157897,0.5741958,98.65659,0.01527279,47.73824,2.980217,68.41813
201401191300,201401191359,1042.693475,-56.73,-9999,-420.9,-9999,250.124,0.681912,68.1893,0,54.1249,2.91524,-9999,-0.5136737,0.5630884,98.66189,0.0142546,48.66821,2.905315,69.2178
201401191500,201401191559,1115.421598,-56.185,0.360624458,-419.2,1.979898987,251.153,0.683865,68.2402,0,29.9885,2.88551,-9999,0.05225135,0.604329,98.72901,0,43.10199,2.864424,79.28681
201401191600,201401191659,1111.347321,-57.32,-9999,-418.2,-9999,251.285,0.697884,68.2733,0,17.2259,2.59227,-9999,-0.2761873,0.6462008,98.75992,0,36.27845,2.852551,87.08935
201401191700,201401191759,1073.925314,-57.315,0.28991378,-421.45,1.767766953,251.349,0.711586,68.3055,0,5.79929,2.27237,-9999,-0.4783033,0.7165436,98.79524,0,11.36189,3.038206,96.80281
201401191800,201401191859,996.9626421,-57.55,-9999,-424.6,-9999,251.291,0.731275,68.3393,0,-4.28133,1.70654,-9999,-0.8437966,0.7761334,98.81379,0,-3.143273,3.286273,105.7961
201401191900,201401191959,859.2539572,-58.515,0.120208153,-430.55,0.777817459,251.029,0.748502,68.3673,0,-14.566,1.06376,-9999,-1.504042,0.8289552,98.87738,0,-23.62249,3.77782,108.2673
201401192000,201401192059,742.8868523,-58.42,0.876812409,-431.3,2.404163056,250.755,0.753603,68.396,0,-22.7997,0.88167,-9999,-2.910434,0.8669075,98.88974,0,-38.03599,4.142549,107.2266
201401192100,201401192159,657.1562217,-57.81,-9999,-436.4,-9999,250.453,0.762474,68.4316,0,-24.3352,0.635266,-9999,-4.086075,0.8942062,98.95509,0,-54.5932,4.367815,105.2978
201401192200,201401192259,563.8017603,-61.61,1.400071427,-438.1,1.414213562,250.046,0.769485,68.4668,0,-26.1623,0.253369,-9999,-3.867116,0.8730395,99.00102,0,-66.50875,4.104957,108.8828
201401192300,201401192359,523.4196834,-60.455,1.166726189,-441.7,6.222539674,249.456,0.771711,68.4957,0,-24.6514,0.260905,-9999,-4.209029,0.8900473,99.06991,0,-72.46595,4.259382,108.5855
201401200000,201401200059,497.7017726,-59.23,-9999,-445.9,-9999,248.677,0.771281,68.5171,0,-21.7591,0.71755,-9999,-4.527362,0.8984246,99.08051,0,-73.5117,4.219643,107.8452
201401200100,201401200159,507.2271703,-59.24,0.169705627,-444.55,0.777817459,247.84,0.767844,68.5322,0,-16.9068,1.1169,-9999,-5.150553,0.9085762,99.10081,0,-73.41135,4.283736,107.4167
201401200200,201401200259,478.6816184,-61.88,-9999,-443.5,-9999,247.086,0.762519,68.5418,0,-9.36391,1.5344,-9999,-5.03939,0.8929657,99.13791,0,-71.89165,4.318661,105.9141
201401200300,201401200359,497.1332165,-64.37,0.537401154,-451.15,1.202081528,246.552,0.753519,68.5527,0,-2.16098,1.95053,-9999,-5.448675,0.8699279,99.14409,0,-68.29051,4.276325,102.8723
201401200400,201401200459,516.6694727,-62.63,0.282842712,-439.2,4.666904756,246.19,0.745767,68.5639,0,4.10351,2.31118,-9999,-5.623842,0.8449345,99.17677,0,-61.65385,4.236077,101.2885
201401200500,201401200559,488.3123336,-60.76,-9999,-437.8,-9999,246.107,0.737442,68.5698,0,12.7993,2.74295,-9999,-5.260033,0.822295,99.19884,0,-52.30812,4.187615,102.5637
201401200600,201401200659,578.7523495,-58.415,0.091923882,-433.55,0.636396103,246.335,0.727122,68.5797,0,23.3628,3.48223,-9999,-4.778323,0.8034564,99.19708,0,-40.98369,4.232594,103.2599
201401200700,201401200759,675.6617849,-58.63,-9999,-429.3,-9999,246.674,0.712847,68.5945,0,32.7837,4.14373,-9999,-3.953016,0.7873704,99.24918,0,-28.8562,4.104537,104.0209
201401200800,201401200859,799.2267139,-57.49,0.692964646,-426.8,1.697056275,247.04,0.707694,68.6084,0,41.1094,3.91014,-9999,-2.922224,0.7704509,99.26067,0,-16.09409,3.725809,106.322
201401200900,201401200959,888.9069633,-58.25,0.395979797,-426,-9999,247.587,0.701359,68.6186,0,46.6093,3.55019,-9999,-2.553362,0.7539559,99.24918,0,-3.563691,3.529205,110.2319
201401201000,201401201059,960.1850581,-58.05,0.296984848,-425.5,1.838477631,248.258,0.694755,68.6221,0,49.6187,3.20669,-9999,-1.426565,0.6948487,99.26773,0,6.884516,3.941783,118.8992
201401201100,201401201159,1003.460951,-57.84,-9999,-424.4,-9999,249.16,0.677801,68.6261,0,47.8273,2.93339,-9999,-1.237923,0.6871904,99.26155,0,14.86441,3.835213,124.5906
201401201200,201401201259,1064.126682,-59.13,0.339411255,-427.15,3.606244584,249.966,0.663663,68.6283,0,48.9322,2.752,-9999,-1.061071,0.6778287,99.24123,0,21.65813,3.740753,130.3036
201401201300,201401201359,1099.874659,-58.19,-9999,-427.5,-9999,250.621,0.65605,68.6288,0,44.1762,2.62684,-9999,-1.104863,0.6828501,99.24123,0,19.63555,3.42607,131.2504
201401201400,201401201459,1136.14115,-58.965,0.261629509,-427.85,0.070710678,251.293,0.636397,68.6225,0,37.6621,2.56067,-9999,-0.857271,0.6686876,99.20326,0,18.59034,3.163563,131.4402
201401201500,201401201559,1128.900291,-59.15,-9999,-425.9,-9999,251.665,0.633722,68.616,0,27.3322,2.52336,-9999,-0.8286379,0.6754025,99.16087,0,14.25285,3.055487,136.6223
201401201600,201401201659,1148.786046,-59.375,0.233345238,-427.3,4.5254834,251.799,0.639355,68.6105,0,14.5238,2.45696,-9999,-0.7831618,0.711879,99.15204,0,5.894059,2.897135,147.9651
201401201700,201401201759,1127.893474,-58.575,1.124299782,-423,0.424264069,251.776,0.649873,68.6075,0,3.78867,2.26595,-9999,-1.266556,0.7877944,99.12112,0,-9.297241,2.982687,155.9079
201401201800,201401201859,1090.765431,-57.65,-9999,-423.6,-9999,251.538,0.66377,68.6076,0,-6.89986,2.14396,-9999,-1.296873,0.7983975,99.09905,0,-21.63383,3.209254,159.7367
201401201900,201401201959,1074.162236,-59.295,1.237436867,-425.9,3.818376618,251.051,0.693193,68.6045,0,-17.0905,1.81718,-9999,-1.753319,0.8165497,99.09464,0,-39.12711,3.379557,159.56
201401202000,201401202059,996.097074,-60.82,-9999,-433.3,-9999,250.497,0.68121,68.6017,0,-23.3553,1.92484,-9999,-2.448935,0.8388381,99.0858,0,-50.94604,3.357327,157.3633
201401202100,201401202159,962.6221323,-58.295,0.304055916,-436.15,8.697413409,249.874,0.673939,68.5839,0,-26.7506,2.15377,-9999,-3.963121,0.8768435,99.06372,0,-60.38882,3.200121,155.6837
201401210200,201401210259,468.7214561,-67.08,-9999,-454,-9999,245.239,0.730941,68.3685,0,-33.5395,3.96591,-9999,-5.58005,0.901112,98.94361,0,-69.95412,2.217738,192.4626
201401210300,201401210359,531.8686355,-65.34,2.460731599,-462.6,3.111269837,244.519,0.733986,68.3319,0,-21.9876,4.13318,-9999,-5.007388,0.8822078,98.86943,0,-66.4323,2.207002,205.44
201401210400,201401210459,608.0806596,-65.19,-9999,-448.9,-9999,244.106,0.728366,68.3146,0,-8.05695,4.18515,-9999,-4.847379,0.8683439,98.87119,0,-60.33664,2.278461,216.85
201401210500,201401210559,653.4489404,-62.05,1.994041123,-439.75,4.313351365,244.153,0.72045,68.3027,0,4.93993,4.47721,-9999,-5.049495,0.8705823,98.8447,0,-51.65717,2.241179,222.182
201401210600,201401210659,689.6774666,-58.735,0.530330086,-447.05,6.717514421,244.476,0.712971,68.2941,0,15.9414,5.35032,-9999,-4.833905,0.8603085,98.85088,0,-40.53088,2.368036,224.8786
201401210700,201401210759,762.0218087,-60.41,-9999,-435.9,-9999,244.818,0.705951,68.2841,0,25.6807,5.65036,-9999,-4.097866,0.8189965,98.85177,0,-29.77197,2.733262,223.4608
201401210800,201401210859,874.0593322,-56.99,0.197989899,-433.05,5.303300859,245.384,0.699555,68.2709,0,32.9811,5.29814,-9999,-2.944119,0.7624141,98.86501,0,-15.01717,3.022111,221.808
201401210900,201401210959,890.6737622,-57.75,-9999,-421.2,-9999,245.953,0.694127,68.2554,0,42.0415,4.89942,-9999,-2.888538,0.7406541,98.82085,0,-4.149516,3.365315,219.0627
201401211000,201401211059,960.3696663,-56.645,0.502045815,-419.45,0.494974747,246.654,0.687273,68.2375,0,45.1263,4.69765,-9999,-1.800479,0.6845359,98.83498,0,6.695606,4.024989,219.7999
201401211100,201401211159,989.8344231,-57.23,0.67882251,-420.45,0.494974747,247.437,0.677219,68.2168,0,45.8718,4.59719,-9999,-1.623628,0.6931295,98.81821,0,14.34103,4.192965,214.6985
201401211200,201401211259,987.452692,-56.61,-9999,-422.6,-9999,248.213,0.663801,68.1945,0,44.2826,4.50286,-9999,-1.394563,0.7139171,98.80937,0,18.94309,4.059755,210.9731
201401211300,201401211359,962.6073409,-56.84,-9999,-422.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.253082,0.7307619,98.79524,0,19.333,3.674639,213.5778
