%TIMESTAMP_START,TIMESTAMP_END,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Preciptition,Rn,U,WD,T_ERA5,RH_ERA5,P_ERA5,Preciptition_ERA5,Rn_ERA5,U_ERA5,WD_ERA5
201501140800,201501140859,635.854,-67.6734,-9999,-484.092,-9999,-28.6447,-9999,-9999,-9999,-9999,-9999,-9999,-34.17257,0.6918972,65.05061,0,15.02247,3.522259,187.6118
201501140900,201501140959,621.903,-68.842,-9999,-497.834,-9999,-29.0953,-9999,-9999,-9999,-9999,-9999,-9999,-35.02773,0.697567,65.069,0,5.386014,3.768954,184.2051
201501141000,201501141059,565.366,-69.5624,-9999,-497.534,-9999,-29.7328,-9999,-9999,-9999,-9999,-9999,-9999,-32.78942,0.6982018,65.06287,0,-5.0882,3.96012,181.2035
201501141100,201501141159,503.305,-69.552,-9999,-514.089,-9999,-30.9974,-9999,-9999,-9999,-9999,-9999,-9999,-33.17651,0.7036349,65.062,0,-15.61894,4.037025,176.7177
201501141200,201501141259,410.272,-71.0362,-9999,-516.18,-9999,-32.4849,-9999,-9999,-9999,-9999,-9999,-9999,-33.8859,0.7118148,65.08126,0,-26.04436,3.967839,173.7445
201501141300,201501141359,367.105,-70.8979,-9999,-507.067,-9999,-34.0647,-9999,-9999,-9999,-9999,-9999,-9999,-36.47406,0.7217181,65.08214,0,-33.07571,3.80524,170.6605
201501141400,201501141459,321.329,-63.6122,-9999,-492.039,-9999,-35.6772,-9999,-9999,-9999,-9999,-9999,-9999,-37.24014,0.7327889,65.07338,0,-38.99575,3.610776,168.9089
201501141500,201501141559,274.836,-54.2624,-9999,-441.337,-9999,-37.3542,-9999,-9999,-9999,-9999,-9999,-9999,-39.63718,0.7481762,65.08652,0,-42.56231,3.422211,170.268
201501141600,201501141659,207.972,-64.0616,-9999,-519.024,-9999,-39.0542,-9999,-9999,-9999,-9999,-9999,-9999,-40.23158,0.7556209,65.05762,0,-43.94632,3.334162,174.5058
201501141700,201501141759,166.451,-69.8308,-9999,-521.343,-9999,-40.2654,-9999,-9999,-9999,-9999,-9999,-9999,-40.64944,0.7595382,65.08739,0,-43.02193,3.363007,180.3597
201501141800,201501141859,164.246,-76.0765,-9999,-518.146,-9999,-41.3029,-9999,-9999,-9999,-9999,-9999,-9999,-40.44537,0.7610201,65.06813,0,-39.97184,3.40636,185.2621
201501141900,201501141959,160.844,-72.2106,-9999,-523.755,-9999,-41.4643,-9999,-9999,-9999,-9999,-9999,-9999,-39.57077,0.7586089,65.06725,0,-33.93626,3.531038,188.1666
201501142000,201501142059,170.198,-72.7057,-9999,-531.736,-9999,-41.3143,-9999,-9999,-9999,-9999,-9999,-9999,-38.72857,0.7103073,65.069,0,-26.52224,3.534692,188.995
201501142100,201501142159,201.012,-74.8601,-9999,-524.569,-9999,-40.2144,-9999,-9999,-9999,-9999,-9999,-9999,-37.27739,0.6915318,65.08389,0,-15.57821,3.546667,187.8691
201501142200,201501142259,265.689,-73.7091,-9999,-503.493,-9999,-38.7769,-9999,-9999,-9999,-9999,-9999,-9999,-36.7915,0.6822501,65.08914,0,-2.758497,3.393922,186.5216
201501142300,201501142359,371.197,-72.7466,-9999,-502.039,-9999,-36.6293,-9999,-9999,-9999,-9999,-9999,-9999,-36.35258,0.6895597,65.0944,0,3.173235,3.284591,187.1971
201501150000,201501150059,480.458,-69.4132,-9999,-499.83,-9999,-34.2293,-9999,-9999,-9999,-9999,-9999,-9999,-34.29729,0.695601,65.0944,0,13.6419,3.027759,188.9217
201501150100,201501150159,540.439,-68.2946,-9999,-500.756,-9999,-32.5763,-9999,-9999,-9999,-9999,-9999,-9999,-35.37271,0.7019928,65.0944,0,23.0758,3.325847,190.6335
201501150200,201501150259,600.382,-67.5788,-9999,-505.431,-9999,-31.1888,-9999,-9999,-9999,-9999,-9999,-9999,-34.97105,0.6877036,65.08652,0,29.59186,3.621562,189.5475
201501150300,201501150359,660.111,-67.1019,-9999,-512.648,-9999,-30.6313,-9999,-9999,-9999,-9999,-9999,-9999,-32.52218,0.6893003,65.09264,0,33.93007,3.59964,193.1498
201501150400,201501150459,604.97,-65.0514,-9999,-483.526,-9999,-30.3688,-9999,-9999,-9999,-9999,-9999,-9999,-32.26466,0.6925452,65.07513,0,36.94381,3.696334,195.4723
201501150500,201501150559,623.318,-63.9248,-9999,-476.976,-9999,-30.0141,-9999,-9999,-9999,-9999,-9999,-9999,-32.09298,0.6949809,65.11015,0,36.08772,3.773729,198.6101
201501150600,201501150659,647.732,-62.3727,-9999,-469.372,-9999,-29.6266,-9999,-9999,-9999,-9999,-9999,-9999,-32.02334,0.6967714,65.10753,0,31.89557,3.761093,201.8779
201501150700,201501150759,625.724,-63.9434,-9999,-469.272,-9999,-29.4604,-9999,-9999,-9999,-9999,-9999,-9999,-32.08164,0.7039983,65.12416,0,26.07026,3.48888,203.7027
201501150800,201501150859,604.898,-65.622,-9999,-467.857,-9999,-29.3729,-9999,-9999,-9999,-9999,-9999,-9999,-32.29057,0.7021043,65.12679,0,16.84817,3.757627,203.9876
201501150900,201501150959,636.235,-71.0127,-9999,-418.929,-9999,-29.8388,-9999,-9999,-9999,-9999,-9999,-9999,-34.97753,0.7022408,65.13554,0,10.63621,4.006337,201.7654
201501151000,201501151059,538.933,-67.5556,-9999,-485.305,-9999,-30.5013,-9999,-9999,-9999,-9999,-9999,-9999,-32.68738,0.7046656,65.13554,0,-4.08914,4.226385,195.2012
201501151100,201501151159,460.102,-70.8125,-9999,-496.153,-9999,-31.8739,-9999,-9999,-9999,-9999,-9999,-9999,-34.08673,0.7100691,65.15656,0,-14.27283,4.171728,191.5311
201501151200,201501151259,382.048,-70.0473,-9999,-501.406,-9999,-33.4989,-9999,-9999,-9999,-9999,-9999,-9999,-34.74268,0.7200565,65.1802,0,-24.10056,4.008,191.1618
201501151300,201501151359,316.799,-71.1017,-9999,-507.107,-9999,-35.3913,-9999,-9999,-9999,-9999,-9999,-9999,-35.22857,0.7330931,65.17232,0,-32.19238,3.838902,194.3746
201501151400,201501151459,258.736,-68.9405,-9999,-507.577,-9999,-37.3788,-9999,-9999,-9999,-9999,-9999,-9999,-38.42246,0.7476721,65.17407,0,-38.24968,3.720393,199.9002
201501151500,201501151559,240.211,-70.4972,-9999,-505.269,-9999,-39.0067,-9999,-9999,-9999,-9999,-9999,-9999,-40.06314,0.7597883,65.15656,0,-42.25817,3.634108,206.6621
201501151600,201501151659,216.267,-74.4252,-9999,-494.459,-9999,-40.5067,-9999,-9999,-9999,-9999,-9999,-9999,-40.71423,0.7677379,65.14693,0,-44.16636,3.766885,213.7943
201501151700,201501151759,180.693,-72.096,-9999,-531.616,-9999,-41.3796,-9999,-9999,-9999,-9999,-9999,-9999,-41.00414,0.7711009,65.18283,0,-43.28033,3.790298,218.2865
201501151800,201501151859,169.938,-73.7732,-9999,-531.935,-9999,-42.0296,-9999,-9999,-9999,-9999,-9999,-9999,-40.71908,0.7727646,65.16882,0,-40.38921,3.903789,220.2363
201501151900,201501151959,194.07,-71.6259,-9999,-521.006,-9999,-41.6928,-9999,-9999,-9999,-9999,-9999,-9999,-40.217,0.732262,65.19246,0,-34.72692,3.907742,220.4182
201501152000,201501152059,227.794,-72.6561,-9999,-503.587,-9999,-41.0053,-9999,-9999,-9999,-9999,-9999,-9999,-39.76999,0.7164906,65.1837,0,-27.2949,3.893483,220.6942
201501152100,201501152159,277.871,-69.7852,-9999,-501.581,-9999,-39.4509,-9999,-9999,-9999,-9999,-9999,-9999,-37.36971,0.7008376,65.20384,0,-17.20324,3.859461,219.6857
201501152200,201501152259,332.863,-71.0184,-9999,-502.733,-9999,-37.5884,-9999,-9999,-9999,-9999,-9999,-9999,-35.49904,0.6862308,65.22311,0,-7.96244,3.741824,219.3885
201501152300,201501152359,399.87,-70.1426,-9999,-500.206,-9999,-35.6244,-9999,-9999,-9999,-9999,-9999,-9999,-35.05527,0.6866634,65.22485,0,3.040164,3.71108,224.5123
201501160000,201501160059,471.05,-70.0763,-9999,-497.559,-9999,-33.6244,-9999,-9999,-9999,-9999,-9999,-9999,-34.31672,0.6921266,65.22923,0,12.47257,3.678122,227.9407
201501160100,201501160159,523.674,-67.6667,-9999,-504.849,-9999,-32.1778,-9999,-9999,-9999,-9999,-9999,-9999,-33.96526,0.6984115,65.23098,0,21.83482,3.556643,230.9956
201501160200,201501160259,565.527,-67.4231,-9999,-485.756,-9999,-30.9278,-9999,-9999,-9999,-9999,-9999,-9999,-34.91598,0.7082819,65.21873,0,31.40175,4.023996,230.7288
201501160300,201501160359,604.354,-67.7894,-9999,-490.488,-9999,-30.1112,-9999,-9999,-9999,-9999,-9999,-9999,-32.39099,0.6927029,65.20734,0,34.18004,4.229899,231.895
201501160400,201501160459,635.765,-67.7234,-9999,-487.248,-9999,-29.4487,-9999,-9999,-9999,-9999,-9999,-9999,-32.19987,0.6951718,65.20734,0,36.57321,4.464252,233.4367
201501160500,201501160559,662.365,-66.3637,-9999,-476.539,-9999,-28.9246,-9999,-9999,-9999,-9999,-9999,-9999,-32.05735,0.6941332,65.23799,0,35.34266,4.359848,238.7383
201501160600,201501160659,674.195,-64.1318,-9999,-470.633,-9999,-28.4496,-9999,-9999,-9999,-9999,-9999,-9999,-32.01524,0.701678,65.23974,0,32.01921,4.299672,244.8166
201501160700,201501160759,692.512,-64.3263,-9999,-466.129,-9999,-28.1682,-9999,-9999,-9999,-9999,-9999,-9999,-32.06221,0.6991764,65.24412,0,25.10701,4.512632,246.9141
201501160800,201501160859,698.351,-64.9637,-9999,-465.519,-9999,-27.9557,-9999,-9999,-9999,-9999,-9999,-9999,-32.26466,0.6982899,65.24062,0,16.83891,4.764367,245.8815
201501160900,201501160959,659.865,-65.6835,-9999,-470.674,-9999,-28.4072,-9999,-9999,-9999,-9999,-9999,-9999,-35.12005,0.6981366,65.24412,0,6.93028,4.93617,242.6272
201501161000,201501161059,649.893,-65.0372,-9999,-474.8,-9999,-29.0947,-9999,-9999,-9999,-9999,-9999,-9999,-32.93518,0.6931751,65.259,0,-3.861875,5.029539,239.5863
201501161100,201501161159,511.304,-69.6611,-9999,-488.588,-9999,-30.7413,-9999,-9999,-9999,-9999,-9999,-9999,-33.3741,0.6950214,65.25725,0,-14.38134,4.948096,236.8816
201501161200,201501161259,426.547,-68.7021,-9999,-487.644,-9999,-32.7288,-9999,-9999,-9999,-9999,-9999,-9999,-33.79197,0.6990018,65.23536,0,-24.0496,4.785153,236.1502
201501161300,201501161359,362.774,-71.248,-9999,-493.519,-9999,-34.8086,-9999,-9999,-9999,-9999,-9999,-9999,-35.96387,0.70564,65.22311,0,-32.37609,4.582396,236.4711
201501161400,201501161459,277.36,-70.8743,-9999,-501.766,-9999,-36.9211,-9999,-9999,-9999,-9999,-9999,-9999,-37.84911,0.7124532,65.22311,0,-38.49916,4.447622,237.8803
201501161500,201501161559,254.237,-69.6296,-9999,-505.099,-9999,-38.554,-9999,-9999,-9999,-9999,-9999,-9999,-39.13833,0.7241187,65.20559,0,-42.49722,4.356147,239.5381
201501161600,201501161659,229.409,-71.8174,-9999,-505.364,-9999,-40.0165,-9999,-9999,-9999,-9999,-9999,-9999,-39.67281,0.7283645,65.17145,0,-44.0582,4.249949,239.8711
201501161700,201501161759,186.188,-71.0511,-9999,-488.946,-9999,-41.147,-9999,-9999,-9999,-9999,-9999,-9999,-40.45346,0.7294215,65.17757,0,-43.16695,4.182846,240.8408
201501161800,201501161859,178.918,-70.3764,-9999,-506.304,-9999,-42.1595,-9999,-9999,-9999,-9999,-9999,-9999,-40.22996,0.7283892,65.15831,0,-39.94746,4.07796,241.2914
201501161900,201501161959,168.803,-77.0517,-9999,-500.469,-9999,-42.1852,-9999,-9999,-9999,-9999,-9999,-9999,-39.36022,0.7188719,65.16882,0,-33.85368,3.985147,243.0272
201501162000,201501162059,188.529,-73.8681,-9999,-536.028,-9999,-41.8602,-9999,-9999,-9999,-9999,-9999,-9999,-38.86462,0.6819139,65.16619,0,-25.53866,3.88165,243.7578
201501162100,201501162159,217.66,-71.7854,-9999,-516.184,-9999,-40.613,-9999,-9999,-9999,-9999,-9999,-9999,-38.45971,0.6784538,65.16357,0,-16.3756,3.723993,243.5934
201501162200,201501162259,257.828,-76.6374,-9999,-511.378,-9999,-39.038,-9999,-9999,-9999,-9999,-9999,-9999,-37.22232,0.6833402,65.17319,0,-5.74763,3.537904,241.7742
201501162300,201501162359,364.761,-69.9453,-9999,-510.511,-9999,-36.8543,-9999,-9999,-9999,-9999,-9999,-9999,-35.1897,0.6874772,65.13992,0,4.34691,3.42536,237.9726
201501170000,201501170059,458.998,-70.9321,-9999,-494.351,-9999,-34.4543,-9999,-9999,-9999,-9999,-9999,-9999,-34.84472,0.6898372,65.14868,0,13.52817,3.182403,232.466
201501170100,201501170159,559.862,-67.0778,-9999,-483.621,-9999,-32.7368,-9999,-9999,-9999,-9999,-9999,-9999,-34.18715,0.6919519,65.13204,0,23.3002,2.952607,226.4574
201501170200,201501170259,573.946,-67.4385,-9999,-481.725,-9999,-31.2618,-9999,-9999,-9999,-9999,-9999,-9999,-35.41644,0.6946344,65.11191,0,30.38434,2.826754,221.7416
201501170300,201501170359,590.221,-67.4975,-9999,-482.41,-9999,-30.3954,-9999,-9999,-9999,-9999,-9999,-9999,-32.61126,0.6874829,65.0944,0,35.10693,2.830985,216.0939
201501170400,201501170459,607.951,-67.8966,-9999,-491.194,-9999,-29.7454,-9999,-9999,-9999,-9999,-9999,-9999,-32.28733,0.6878386,65.1014,0,37.26999,3.046377,210.4451
201501170500,201501170559,626.706,-67.146,-9999,-479.489,-9999,-29.2799,-9999,-9999,-9999,-9999,-9999,-9999,-32.08164,0.6934052,65.10227,0,35.90283,2.925966,208.7532
201501170600,201501170659,671.74,-66.0012,-9999,-476.367,-9999,-28.8799,-9999,-9999,-9999,-9999,-9999,-9999,-32.0201,0.6999443,65.11541,0,32.60276,2.656101,209.9843
