%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201208221230,25.61,-36.002,24940.20098,-10.84,-9999,-73.42,-9999,26.59,0.756,102.1,-9999,-9999,4.3,128
201208221245,25.643,-36.002,25302.99658,-10.79,-9999,-72.83,-9999,26.59,0.762,102.1,-9999,-9999,3.6,127.3
201208221300,25.675,-36.002,25586.85351,-10.74,-9999,-72.39,-9999,26.55,0.771,102.1,-9999,-9999,3.1,127.1
201208221315,25.709,-36.002,25586.85351,-10.75,-9999,-72.37,-9999,26.58,0.771,102.1,-9999,-9999,2.3,138.6
201208221330,25.743,-36.001,25681.45881,-10.73,-9999,-72.19,-9999,26.64,0.767,102.1,-9999,-9999,2.1,156.2
201208221345,25.777,-36.001,25381.8519,-10.76,-9999,-72.69,-9999,26.75,0.758,102.1,-9999,-9999,2.1,157.9
201208221400,25.811,-36.001,25586.85351,-10.75,-9999,-72.63,-9999,26.76,0.765,102.1,-9999,-9999,2.2,151.1
201208221415,25.844,-36.001,25728.75891,-10.74,-9999,-72.45,-9999,26.82,0.762,102.1,-9999,-9999,2,153.1
201208221430,25.877,-36.001,25444.93273,-10.83,-9999,-73.01,-9999,26.85,0.759,102.1,-9999,-9999,1.7,167.3
201208221445,25.911,-36.001,25586.85351,-10.78,-9999,-73.03,-9999,26.95,0.754,102.1,-9999,-9999,1.9,165.9
201208221500,25.944,-36,25807.5886,-10.74,-9999,-72.58,-9999,26.99,0.758,102.1,-9999,-9999,1.9,171.1
201208221515,25.978,-36,25776.05729,-10.73,-9999,-72.66,-9999,26.99,0.76,102.1,-9999,-9999,2.2,162.5
201208221530,26.01,-36,25839.11915,-10.68,-9999,-72.55,-9999,26.95,0.764,102.1,-9999,-9999,2.7,146.6
201208221545,26.027,-35.999,25586.85351,-10.76,-9999,-72.75,-9999,27.23,0.743,102.1,-9999,-9999,2.3,154.7
201208221600,26.034,-35.997,25492.24137,-10.8,-9999,-72.98,-9999,27.21,0.742,102.1,-9999,-9999,2.7,132.7
201208221615,26.032,-35.996,25429.16281,-10.81,-9999,-73.22,-9999,27.2,0.742,102.1,-9999,-9999,2.4,136.6
201208221630,26.031,-35.995,3166426.693,-9999,-9999,-9999,-9999,27.24,0.743,102.1,-9999,-9999,2,138.7
201208221645,26.03,-35.994,3166426.693,-9999,-9999,-9999,-9999,27.26,0.747,102.1,-9999,-9999,1.9,125.4
201208221700,26.028,-35.994,3166426.693,-9999,-9999,-9999,-9999,27.27,0.745,102.063,-9999,-9999,2.5,124
201208221715,26.023,-35.994,3166426.693,-9999,-9999,-9999,-9999,27.08,0.753,102,-9999,-9999,3,118.6
201208221730,26.015,-35.998,25586.85351,-10.88,-9999,-73.57,-9999,27.11,0.75,102,-9999,-9999,2.9,84
201208221745,26.043,-35.999,25697.2257,-10.84,-9999,-73.17,-9999,27,0.757,102,-9999,-9999,3,102.7
201208221800,26.076,-36,25634.15701,-10.81,-9999,-73.03,-9999,26.96,0.755,102,-9999,-9999,4.2,104.1
201208221815,26.11,-36,25571.08529,-10.8,-9999,-73.01,-9999,26.92,0.756,102,-9999,-9999,3.8,99.1
201208221830,26.143,-36,25886.41354,-10.77,-9999,-72.65,-9999,26.97,0.762,102.06,-9999,-9999,4,99.8
201208221845,26.175,-36,25917.9422,-10.78,-9999,-72.75,-9999,27,0.763,102.1,-9999,-9999,3.9,97.7
201208221900,26.208,-36,26217.42653,-10.71,-9999,-72.43,-9999,26.91,0.773,102.1,-9999,-9999,4.6,91.6
201208221915,26.241,-36,26201.6659,-10.7,-9999,-72.42,-9999,26.89,0.775,102.1,-9999,-9999,4.3,90.1
201208221930,26.276,-36,26327.7456,-10.66,-9999,-72.16,-9999,26.85,0.78,102.1,-9999,-9999,4.7,81.8
201208221945,26.307,-35.992,26059.81173,-10.75,-9999,-72.66,-9999,26.79,0.772,102.053,-9999,-9999,4,76.1
201208222000,26.332,-35.968,25839.11915,-10.77,-9999,-72.91,-9999,26.75,0.769,102.017,-9999,-9999,3.6,76.4
201208222015,26.356,-35.944,25823.35397,-10.75,-9999,-72.82,-9999,26.76,0.769,102.1,-9999,-9999,3.7,78.7
201208222030,26.38,-35.92,25397.62239,-10.85,-9999,-73.6,-9999,26.74,0.758,102.1,-9999,-9999,4.4,72.4
201208222045,26.394,-35.904,25192.59116,-10.9,-9999,-73.75,-9999,26.65,0.753,102.1,-9999,-9999,4.9,74.6
201208222100,26.393,-35.901,24892.87241,-11.01,-9999,-74.29,-9999,26.65,0.745,102.1,-9999,-9999,5,76.9
201208222115,26.391,-35.902,24198.52354,-11.2,-9999,-75.6,-9999,26.67,0.731,102.1,-9999,-9999,5.2,81.6
201208222130,26.391,-35.901,23993.30458,-11.24,-9999,-76.01,-9999,26.64,0.722,102.1,-9999,-9999,5.2,86.1
201208222145,26.392,-35.899,24687.76217,-11.05,-9999,-74.8,-9999,26.6,0.745,102.1,-9999,-9999,5.1,78.4
201208222200,26.4,-35.896,24908.64879,-10.98,-9999,-74.21,-9999,26.52,0.749,102.1,-9999,-9999,5.4,78
201208222215,26.415,-35.884,25050.62767,-10.97,-9999,-74.1,-9999,26.54,0.756,102.1,-9999,-9999,5.3,83.1
201208222230,26.439,-35.861,24987.52784,-11.02,-9999,-74.22,-9999,26.53,0.753,102.1,-9999,-9999,5.3,74.1
201208222245,26.465,-35.835,25255.68111,-10.98,-9999,-73.92,-9999,26.51,0.762,102.1,-9999,-9999,5.3,70.7
201208222300,26.49,-35.81,24955.97679,-11.05,-9999,-74.32,-9999,26.56,0.749,102.1,-9999,-9999,5.2,77.1
201208222315,26.497,-35.793,24735.09815,-11.02,-9999,-74.53,-9999,26.52,0.745,102.1,-9999,-9999,5.1,81.3
201208222330,-9999,-9999,24861.31907,-11.01,-9999,-74.37,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208222345,-9999,-9999,25019.07813,-10.98,-9999,-74.21,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230000,-9999,-9999,25003.30308,-10.96,-9999,-74.13,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230015,-9999,-9999,24735.09815,-11.01,-9999,-74.55,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230030,-9999,-9999,24593.08507,-11.05,-9999,-74.78,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230045,-9999,-9999,24466.83831,-11.03,-9999,-74.9,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230100,-9999,-9999,25255.68111,-10.88,-9999,-73.68,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230115,-9999,-9999,24845.54212,-10.94,-9999,-74.11,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230130,-9999,-9999,3166426.693,-9999,-9999,-9999,-9999,-9999,-99.99,-999.9,-9999,-9999,-9999,-9999
201208230145,26.347,-35.8,3166426.693,-9999,-9999,-9999,-9999,26.3,0.762,102.1,-9999,-9999,5.8,67.3
201208230200,26.327,-35.8,3166426.693,-9999,-9999,-9999,-9999,26.28,0.762,102.1,-9999,-9999,5.6,68.1
201208230215,26.293,-35.8,24703.54102,-10.91,-9999,-74.78,-9999,26.29,0.75,102.1,-9999,-9999,5.4,65.7
201208230230,26.26,-35.8,24813.98765,-10.87,-9999,-74.21,-9999,26.22,0.761,102.1,-9999,-9999,4.9,69.5
201208230245,26.225,-35.8,24987.52784,-10.82,-9999,-73.8,-9999,26.2,0.765,102.1,-9999,-9999,5,71
201208230300,26.191,-35.8,25161.04505,-10.77,-9999,-73.41,-9999,26.2,0.772,102.026,-9999,-9999,5.6,68.2
201208230315,26.158,-35.8,25176.8182,-10.74,-9999,-73.26,-9999,26.19,0.774,102,-9999,-9999,5.8,67.7
201208230330,26.124,-35.8,24908.64879,-10.77,-9999,-73.61,-9999,26.16,0.765,102,-9999,-9999,5.7,65.3
201208230345,26.092,-35.8,24671.98313,-10.8,-9999,-73.96,-9999,26.17,0.758,102,-9999,-9999,5.5,58.8
201208230400,26.063,-35.8,25082.17644,-10.71,-9999,-73.42,-9999,26.17,0.769,102,-9999,-9999,5.5,65.3
201208230415,26.052,-35.8,24829.76498,-10.77,-9999,-73.94,-9999,26.14,0.765,102,-9999,-9999,5.9,60
201208230430,26.052,-35.802,25034.85299,-10.78,-9999,-73.88,-9999,26.1,0.773,102,-9999,-9999,5.7,69.6
201208230445,26.051,-35.806,24940.20098,-10.79,-9999,-74.19,-9999,26.1,0.77,102,-9999,-9999,5.9,61.4
201208230500,26.047,-35.804,25271.45312,-10.72,-9999,-73.99,-9999,26.1,0.777,101.973,-9999,-9999,6.8,64.2
201208230515,26.021,-35.8,24955.97679,-10.78,-9999,-74.88,-9999,26.07,0.767,101.983,-9999,-9999,6.6,69.7
201208230530,25.987,-35.8,24608.86506,-10.86,-9999,-75.82,-9999,26.04,0.756,102,-9999,-9999,6.5,64.3
201208230545,25.953,-35.8,24703.54102,-10.82,-9999,-75.49,-9999,26.02,0.76,102,-9999,-9999,6.4,66.9
201208230600,25.919,-35.8,24861.31907,-10.74,-9999,-74.93,-9999,26.02,0.767,102,-9999,-9999,6,70.1
201208230615,25.884,-35.8,24829.76498,-10.71,-9999,-74.8,-9999,26.02,0.764,102,-9999,-9999,6.6,76.6
201208230630,25.851,-35.8,24908.64879,-10.66,-9999,-74.56,-9999,26.03,0.766,102,-9999,-9999,6.6,68.7
201208230645,25.818,-35.8,25192.59116,-10.54,-9999,-73.96,-9999,26.01,0.781,102,-9999,-9999,6.4,62.5
201208230700,25.786,-35.8,25318.76802,-10.5,-9999,-73.63,-9999,26.12,0.778,102,-9999,-9999,6.5,65.8
201208230715,25.753,-35.8,25697.2257,-10.42,-9999,-73.04,-9999,26.15,0.787,102,-9999,-9999,6.6,61.5
201208230730,25.719,-35.8,25886.41354,-10.39,-9999,-72.92,-9999,26.17,0.791,102,-9999,-9999,6.6,62.1
201208230745,25.685,-35.8,25980.99722,-10.39,-9999,-72.82,-9999,26.2,0.795,102,-9999,-9999,6.9,72.1
201208230800,25.662,-35.8,26138.6215,-10.38,-9999,-72.94,-9999,26.23,0.78,102,-9999,-9999,7.2,72.2
201208230815,25.661,-35.802,3166426.693,-9999,-9999,-9999,-9999,26.29,0.769,102,-9999,-9999,7.2,67.3
201208230830,25.662,-35.802,3166426.693,-9999,-9999,-9999,-9999,26.35,0.779,102.034,-9999,-9999,6.7,60.9
201208230845,25.663,-35.802,3166426.693,-9999,-9999,-9999,-9999,26.44,0.778,102.09,-9999,-9999,7.7,62
201208230900,25.665,-35.803,25097.95054,-10.52,-9999,-74.99,-9999,26.51,0.763,102.097,-9999,-9999,8.1,63.5
201208230915,25.659,-35.8,25523.7795,-10.5,-9999,-74.44,-9999,26.61,0.763,102.1,-9999,-9999,7,70.3
201208230930,25.632,-35.8,25933.70624,-10.38,-9999,-73.62,-9999,26.6,0.774,102.1,-9999,-9999,7,66.8
201208230945,25.599,-35.8,26091.33621,-10.37,-9999,-73.44,-9999,26.6,0.779,102.1,-9999,-9999,6.8,62.3
201208231000,25.566,-35.8,26296.22681,-10.32,-9999,-73.05,-9999,26.65,0.785,102.1,-9999,-9999,7,62.9
201208231015,25.541,-35.784,26311.9863,-10.25,-9999,-72.98,-9999,26.6,0.788,102.1,-9999,-9999,8.2,62.1
201208231030,25.525,-35.751,26154.38288,-10.16,-9999,-72.7,-9999,26.64,0.78,102.1,-9999,-9999,8.5,64.5
201208231045,25.509,-35.718,25381.8519,-10.23,-9999,-73.29,-9999,26.74,0.749,102.1,-9999,-9999,7.8,74.7
201208231100,25.515,-35.699,25492.24137,-10.21,-9999,-73.27,-9999,26.68,0.758,102.1,-9999,-9999,7.8,73
201208231115,25.548,-35.7,25586.85351,-10.18,-9999,-73.07,-9999,26.6,0.766,102.1,-9999,-9999,7.7,74.6
201208231130,25.581,-35.7,26091.33621,-10.11,-9999,-72.8,-9999,26.61,0.78,102.1,-9999,-9999,7.7,75.6
201208231145,25.616,-35.7,26138.6215,-10.12,-9999,-72.99,-9999,26.69,0.78,102.1,-9999,-9999,7.9,75.9
201208231200,25.651,-35.7,26469.57075,-10.06,-9999,-72.29,-9999,26.63,0.791,102.1,-9999,-9999,6.3,63.2
201208231215,25.685,-35.7,26422.2974,-10.09,-9999,-72.76,-9999,26.71,0.786,102.1,-9999,-9999,7.2,65.1
201208231230,25.718,-35.7,26485.32815,-10.14,-9999,-73.32,-9999,26.72,0.786,102.1,-9999,-9999,7.1,65.9
201208231245,25.751,-35.7,26406.53924,-10.2,-9999,-73.81,-9999,26.81,0.783,102.1,-9999,-9999,7.5,67.2
201208231300,25.783,-35.7,26784.68276,-10.11,-9999,-73.15,-9999,26.8,0.793,102.1,-9999,-9999,7.4,64.3
201208231315,25.816,-35.7,26611.38054,-10.18,-9999,-73.57,-9999,26.8,0.789,102.1,-9999,-9999,7.4,64.6
201208231330,25.85,-35.7,26690.15712,-10.2,-9999,-73.69,-9999,26.8,0.791,102.1,-9999,-9999,7.2,63.6
201208231345,25.884,-35.7,27304.45184,-10.05,-9999,-72.82,-9999,26.74,0.81,102.1,-9999,-9999,7.4,60.8
201208231400,25.916,-35.7,27383.18673,-10.03,-9999,-72.79,-9999,26.75,0.813,102.1,-9999,-9999,7.4,63.2
201208231415,25.949,-35.7,27162.7171,-10.08,-9999,-73.17,-9999,26.79,0.803,102.1,-9999,-9999,7.4,66.7
201208231430,25.976,-35.7,27257.20863,-10.08,-9999,-73.02,-9999,26.79,0.807,102.1,-9999,-9999,6.7,70.1
201208231445,25.982,-35.7,27052.46836,-10.09,-9999,-73.14,-9999,26.81,0.797,102.1,-9999,-9999,6.2,65
201208231500,25.984,-35.7,27131.21841,-10.07,-9999,-73.07,-9999,26.84,0.799,102.1,-9999,-9999,6.3,61.5
201208231515,25.986,-35.701,27335.94636,-10.03,-9999,-72.85,-9999,26.82,0.806,102.1,-9999,-9999,6.3,61.4
201208231530,25.987,-35.701,27225.71221,-10.09,-9999,-73.2,-9999,26.85,0.803,102.033,-9999,-9999,6.5,54.4
201208231545,25.988,-35.699,3166426.693,-9999,-9999,-9999,-9999,26.9,0.793,102,-9999,-9999,6.7,50.6
201208231600,25.988,-35.7,3166426.693,-9999,-9999,-9999,-9999,26.87,0.799,102,-9999,-9999,6.4,54.5
201208231615,25.99,-35.7,3166426.693,-9999,-9999,-9999,-9999,26.85,0.8,102,-9999,-9999,6.9,53.5
201208231630,25.992,-35.699,26910.70634,-10.13,-9999,-73.84,-9999,26.92,0.795,102,-9999,-9999,6.7,49
201208231645,25.992,-35.699,27383.18673,-10.04,-9999,-72.92,-9999,26.9,0.804,102,-9999,-9999,7.4,44.4
201208231700,25.993,-35.699,26973.71357,-10.15,-9999,-73.64,-9999,26.92,0.796,102,-9999,-9999,7,43.1
201208231715,25.993,-35.699,27131.21841,-10.12,-9999,-73.22,-9999,26.91,0.798,102,-9999,-9999,7.5,42.6
201208231730,25.994,-35.699,27414.67936,-10.03,-9999,-72.74,-9999,26.91,0.806,102,-9999,-9999,7.6,47.2
201208231745,25.997,-35.696,27225.71221,-10.09,-9999,-73.17,-9999,26.95,0.798,102,-9999,-9999,8.4,57.8
201208231800,26.004,-35.697,27068.21875,-10.15,-9999,-73.51,-9999,26.97,0.794,102,-9999,-9999,7.9,51.2
201208231815,26.016,-35.699,27603.61923,-10.01,-9999,-72.59,-9999,26.95,0.81,101.93,-9999,-9999,8.3,51.9
201208231830,26.047,-35.7,27414.67936,-10.13,-9999,-73.15,-9999,26.94,0.801,101.9,-9999,-9999,8.4,47.7
201208231845,26.08,-35.7,27241.46051,-10.21,-9999,-73.68,-9999,26.99,0.795,101.941,-9999,-9999,8.8,48.8
201208231900,26.113,-35.7,27320.19919,-10.17,-9999,-73.49,-9999,27.02,0.799,102,-9999,-9999,9,51.9
201208231915,26.146,-35.7,27635.10655,-10.09,-9999,-72.81,-9999,26.99,0.806,101.973,-9999,-9999,8.6,49.7
201208231930,26.18,-35.7,27871.23736,-9.99,-9999,-72.23,-9999,27,0.814,101.935,-9999,-9999,8,48.7
201208231945,26.213,-35.7,27698.07894,-10.07,-9999,-72.62,-9999,26.95,0.813,101.9,-9999,-9999,8.4,50.7
201208232000,26.246,-35.7,28028.63424,-9.97,-9999,-72.06,-9999,26.9,0.825,101.923,-9999,-9999,8.1,49.5
201208232015,26.278,-35.7,27524.89759,-10.13,-9999,-73.26,-9999,26.93,0.807,101.9,-9999,-9999,8.7,47.8
201208232030,26.311,-35.7,27446.17123,-10.15,-9999,-73.39,-9999,26.94,0.809,101.9,-9999,-9999,8.8,46.2
201208232045,26.344,-35.7,27776.79015,-9.99,-9999,-72.52,-9999,26.87,0.818,101.9,-9999,-9999,8.9,43.4
201208232100,26.366,-35.7,27524.89759,-10.1,-9999,-73.01,-9999,26.83,0.815,101.997,-9999,-9999,8.6,42.9
201208232115,26.369,-35.7,27698.07894,-10.08,-9999,-72.76,-9999,26.78,0.822,102,-9999,-9999,8,43.7
201208232130,26.369,-35.7,27918.45841,-10,-9999,-72.31,-9999,26.76,0.831,102,-9999,-9999,8,43.3
201208232145,26.37,-35.7,27587.87528,-10.09,-9999,-72.78,-9999,26.76,0.82,102,-9999,-9999,8.3,44
201208232200,26.371,-35.701,27383.18673,-10.16,-9999,-73.24,-9999,26.8,0.813,102,-9999,-9999,9,46.5
201208232215,26.378,-35.7,27052.46836,-10.27,-9999,-74.11,-9999,26.84,0.803,102,-9999,-9999,9.6,51.1
201208232230,26.4,-35.7,27635.10655,-10.11,-9999,-73.12,-9999,26.8,0.818,102,-9999,-9999,9.4,46.3
201208232245,26.432,-35.7,27225.71221,-10.27,-9999,-74.12,-9999,26.81,0.808,102,-9999,-9999,9.1,50.3
201208232300,26.457,-35.686,27587.87528,-10.16,-9999,-73.59,-9999,26.8,0.818,102.1,-9999,-9999,8,46
201208232315,26.473,-35.654,27540.6423,-10.2,-9999,-73.79,-9999,26.76,0.819,102.1,-9999,-9999,7.9,43.6
201208232330,26.489,-35.623,27745.30623,-10.1,-9999,-73.26,-9999,26.74,0.827,102.1,-9999,-9999,7.7,44.7
201208232345,26.489,-35.601,27934.19839,-10.06,-9999,-72.71,-9999,26.69,0.833,102.1,-9999,-9999,6.9,50.9
201208240000,26.469,-35.6,28233.22188,-9.96,-9999,-72.05,-9999,26.66,0.842,102.1,-9999,-9999,6.6,42.5
201208240015,26.467,-35.6,27682.33612,-10.12,-9999,-73.18,-9999,26.6,0.831,102.1,-9999,-9999,7.4,40.4
201208240030,26.468,-35.601,27698.07894,-10.11,-9999,-73.08,-9999,26.6,0.833,102.1,-9999,-9999,7,43.6
201208240045,26.467,-35.602,27871.23736,-10.02,-9999,-72.5,-9999,26.59,0.837,102.048,-9999,-9999,7.5,44
201208240100,26.456,-35.599,28327.63616,-9.88,-9999,-71.67,-9999,26.5,0.854,102,-9999,-9999,5.8,44.3
201208240115,26.427,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.52,0.849,102,-9999,-9999,6.3,44
201208240130,26.392,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.53,0.837,102,-9999,-9999,6.8,47.9
201208240145,26.359,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.55,0.834,102,-9999,-9999,6.8,48.4
201208240200,26.325,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.54,0.831,102,-9999,-9999,6.9,48.8
201208240215,26.292,-35.6,27398.93314,-10.17,-9999,-74.18,-9999,26.56,0.822,102,-9999,-9999,7.1,48.5
201208240230,26.259,-35.6,27493.40762,-10.16,-9999,-73.94,-9999,26.52,0.825,102,-9999,-9999,6.8,47.2
201208240245,26.225,-35.6,27698.07894,-10.12,-9999,-73.59,-9999,26.49,0.831,102,-9999,-9999,6.8,45.7
201208240300,26.191,-35.6,27666.59312,-10.09,-9999,-73.45,-9999,26.43,0.83,101.916,-9999,-9999,7.3,54.5
201208240315,26.156,-35.6,27367.44013,-10.18,-9999,-73.96,-9999,26.4,0.825,101.9,-9999,-9999,7.1,51.6
201208240330,26.122,-35.6,27572.13114,-10.1,-9999,-73.44,-9999,26.39,0.829,101.9,-9999,-9999,7,48.7
201208240345,26.089,-35.6,27351.69334,-10.17,-9999,-73.85,-9999,26.36,0.827,101.9,-9999,-9999,6.9,47.7
201208240400,26.063,-35.599,27036.71778,-10.27,-9999,-74.4,-9999,26.37,0.817,101.9,-9999,-9999,8.2,45.5
201208240415,26.058,-35.594,26894.95405,-10.33,-9999,-74.62,-9999,26.4,0.812,101.9,-9999,-9999,8.7,39.2
201208240430,26.059,-35.595,26438.05537,-10.44,-9999,-75.42,-9999,26.4,0.802,101.9,-9999,-9999,8.5,41.8
201208240445,26.059,-35.595,26501.08536,-10.42,-9999,-75.31,-9999,26.37,0.806,101.9,-9999,-9999,8.8,41.6
201208240500,26.05,-35.598,26674.40218,-10.3,-9999,-74.76,-9999,26.32,0.81,101.9,-9999,-9999,5.6,62.8
201208240515,26.02,-35.6,27194.21503,-10.14,-9999,-73.76,-9999,26.26,0.827,101.848,-9999,-9999,7.1,42.8
201208240530,25.987,-35.6,27430.42539,-10.06,-9999,-73.22,-9999,26.25,0.828,101.8,-9999,-9999,6.9,44
201208240545,25.954,-35.6,27209.96372,-10.1,-9999,-73.55,-9999,26.25,0.823,101.8,-9999,-9999,7.2,43
201208240600,25.92,-35.6,27320.19919,-10.06,-9999,-73.33,-9999,26.21,0.831,101.8,-9999,-9999,7.1,44.1
201208240615,25.886,-35.6,27713.82156,-9.92,-9999,-72.59,-9999,26.19,0.845,101.8,-9999,-9999,7.3,45.8
201208240630,25.852,-35.6,28075.84961,-9.81,-9999,-71.85,-9999,26.19,0.855,101.8,-9999,-9999,7.5,51.3
201208240645,25.819,-35.6,27965.67776,-9.83,-9999,-71.89,-9999,26.21,0.849,101.8,-9999,-9999,7.2,48.9
201208240700,25.786,-35.6,28044.37289,-9.81,-9999,-71.75,-9999,26.22,0.853,101.8,-9999,-9999,6.9,47.6
201208240715,25.752,-35.6,28107.32558,-9.8,-9999,-71.68,-9999,26.26,0.851,101.8,-9999,-9999,7.7,54.7
201208240730,25.718,-35.6,27839.75572,-9.89,-9999,-72.39,-9999,26.29,0.846,101.852,-9999,-9999,8.4,61.1
201208240745,25.686,-35.6,27824.01461,-9.9,-9999,-72.54,-9999,26.31,0.841,101.81,-9999,-9999,8.6,60
201208240800,25.665,-35.603,27367.44013,-10.06,-9999,-73.37,-9999,26.39,0.829,101.9,-9999,-9999,7.7,65
201208240815,25.663,-35.607,3166426.693,-9999,-9999,-9999,-9999,26.4,0.816,101.9,-9999,-9999,9.9,59.8
201208240830,25.664,-35.606,3166426.693,-9999,-9999,-9999,-9999,26.36,0.827,101.9,-9999,-9999,9.2,54.7
201208240845,25.664,-35.606,3166426.693,-9999,-9999,-9999,-9999,26.39,0.833,101.9,-9999,-9999,8.5,55.5
201208240900,25.664,-35.606,3166426.693,-9999,-9999,-9999,-9999,26.42,0.824,101.9,-9999,-9999,8.7,61.9
201208240915,25.66,-35.601,3166426.693,-9999,-9999,-9999,-9999,26.41,0.836,101.927,-9999,-9999,7.7,59.2
201208240930,25.637,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.47,0.829,102,-9999,-9999,7.8,61.8
201208240945,25.605,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.53,0.826,102,-9999,-9999,7.4,61.8
201208241000,25.572,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.67,0.814,102,-9999,-9999,7.5,63.2
201208241015,25.544,-35.6,3166426.693,-9999,-9999,-9999,-9999,26.63,0.818,102,-9999,-9999,7.1,69
201208241030,25.519,-35.596,3166426.693,-9999,-9999,-9999,-9999,26.65,0.805,102,-9999,-9999,8.1,62.8
201208241045,25.509,-35.564,3166426.693,-9999,-9999,-9999,-9999,26.66,0.796,102,-9999,-9999,7.8,59.4
201208241100,25.504,-35.53,3166426.693,-9999,-9999,-9999,-9999,26.67,0.792,102,-9999,-9999,7.8,55.1
201208241115,25.503,-35.511,3166426.693,-9999,-9999,-9999,-9999,26.62,0.793,102,-9999,-9999,7.5,50
201208241130,25.527,-35.501,3166426.693,-9999,-9999,-9999,-9999,26.54,0.809,102,-9999,-9999,8,49.4
201208241145,25.563,-35.5,3166426.693,-9999,-9999,-9999,-9999,26.52,0.81,102,-9999,-9999,8.5,51.4
201208241200,25.599,-35.5,26564.11231,-10.31,-9999,-74.78,-9999,26.57,0.799,102,-9999,-9999,8.8,54.5
201208241215,25.635,-35.5,26627.13623,-10.29,-9999,-74.91,-9999,26.62,0.797,101.943,-9999,-9999,8.9,56.2
201208241230,25.67,-35.5,26627.13623,-10.3,-9999,-74.94,-9999,26.63,0.794,101.963,-9999,-9999,8.9,60.5
201208241245,25.706,-35.5,27099.71895,-10.18,-9999,-74.09,-9999,26.61,0.81,101.966,-9999,-9999,8.5,65.2
201208241300,25.74,-35.5,27020.96701,-10.2,-9999,-74.24,-9999,26.62,0.806,101.9,-9999,-9999,8.5,64.1
201208241315,25.776,-35.5,27083.96895,-10.2,-9999,-74.25,-9999,26.6,0.809,101.9,-9999,-9999,8.5,62.5
201208241330,25.813,-35.5,26942.21033,-10.31,-9999,-74.66,-9999,26.6,0.807,101.9,-9999,-9999,8.2,64.9
201208241345,25.849,-35.5,26690.15712,-10.38,-9999,-75.39,-9999,26.65,0.797,101.9,-9999,-9999,8.1,62
201208241400,25.885,-35.5,27020.96701,-10.3,-9999,-74.69,-9999,26.61,0.804,101.9,-9999,-9999,7.6,63.5
201208241415,25.919,-35.5,26879.20158,-10.32,-9999,-75.02,-9999,26.6,0.804,101.9,-9999,-9999,7.8,67.1
201208241430,25.954,-35.5,26721.66642,-10.4,-9999,-75.44,-9999,26.62,0.798,101.9,-9999,-9999,7.8,72.8
201208241445,25.99,-35.499,27068.21875,-10.28,-9999,-74.64,-9999,26.59,0.811,101.9,-9999,-9999,7.1,70.3
201208241500,26.023,-35.484,27320.19919,-10.21,-9999,-74.1,-9999,26.54,0.816,101.9,-9999,-9999,6.5,62.7
201208241515,26.053,-35.462,27225.71221,-10.23,-9999,-74.3,-9999,26.57,0.812,101.9,-9999,-9999,7,60.2
201208241530,26.083,-35.44,27272.95655,-10.23,-9999,-74.23,-9999,26.57,0.813,101.9,-9999,-9999,6.7,57.2
201208241545,26.114,-35.423,27446.17123,-10.15,-9999,-73.85,-9999,26.57,0.821,101.848,-9999,-9999,6.5,57
201208241600,26.147,-35.412,27619.36298,-10.1,-9999,-73.37,-9999,26.55,0.825,101.807,-9999,-9999,6.1,57
201208241615,26.178,-35.399,27650.84993,-10.09,-9999,-73.27,-9999,26.53,0.828,101.8,-9999,-9999,6,57.5
201208241630,26.207,-35.384,27635.10655,-10.1,-9999,-73.31,-9999,26.52,0.828,101.8,-9999,-9999,5.9,52.8
201208241645,26.22,-35.374,27981.41717,-10.01,-9999,-72.64,-9999,26.56,0.836,101.8,-9999,-9999,6.1,54.2
201208241700,26.224,-35.374,28044.37289,-10.01,-9999,-72.56,-9999,26.55,0.84,101.8,-9999,-9999,5.8,56.4
201208241715,26.227,-35.374,28123.06328,-10.02,-9999,-72.43,-9999,26.54,0.84,101.8,-9999,-9999,6.2,49.9
201208241730,26.231,-35.372,27997.15638,-10.05,-9999,-72.77,-9999,26.59,0.838,101.8,-9999,-9999,6.3,47.9
201208241745,26.233,-35.375,28154.53811,-10.05,-9999,-72.64,-9999,26.62,0.841,101.8,-9999,-9999,6.1,48.5
201208241800,26.234,-35.378,27918.45841,-10.11,-9999,-73.01,-9999,26.6,0.836,101.8,-9999,-9999,6.8,51.4
